review,expected,but got
"I personally liked ""The Prophecy"" of 1995 a lot. Christopher Walken was, as always, great, and even though the film wasn't flawless, it was a creepy and highly original Horror/Fantasy film that entertained immensely. This inferior 1998 sequel is still worth watching, but mainly due to Walken. Walken is one of the greatest actors around, in my opinion, and he is once again outstanding in the role of the fallen Archangel Gabriel, whom he plays for the second time here. Once again, the war between fallen and loyal Angels is brought to earth. Gabriel returns in order to prevent the birth of a child, namely the child of the angel Danyael (Russel Wong) and the human woman Valerie (Jennifer Beals). This child could once be the determining factor of the celestial war... As I said above, Christopher Walken is once again excellent as Gabriel. Besides Gabriel, however, ""The Prophecy II"" sadly also includes a bunch of terribly annoying characters. The character of Valerie was annoying enough, and Danayel annoyed me even more. The biggest pain in the ass, however was the character of Izzy (played by Brittany Murphy), a suicidal girl who wouldn't shut up. Still, Walken's performance isn't the only redeeming quality of the film. The entire film is quite dreary, and well-shot in dark colors, which contributes a lot to the atmosphere. Gabriel's resurrection scene in the beginning is furthermore quite impressive, and one of the coolest moments in any of the ""Prophecy"" films. ""The Prophecy II"" is nevertheless the weakest of the three ""Prophecy"" films with Walken. Definitely a Christopher Walken one-man-show, entertaining, but nothing beyond that.",0,1
"Well I too had heard read all the breathless reviews and comments about how this movie might deserve the Best Picture Oscar so I went to see it today. What a major disappointment! 1) If you read the other reviews you will learn from members of the U.S. military who served in Iraq how unlikely the events of this movie are. They mirrored my own thoughts; as the movie played I - a complete civilian - kept thinking to myself, ""say WHAT? there's no way that would happen like that.."" 2) There's very little that actually happens in terms of plot. A new bomb disposal guy shows up to replace one who was killed (a death that isn't really clearly explained). The new guy gets an adrenaline rush from his work. His attitude puts others at risk. THAT'S IT! 3) This movie is nowhere near as suspenseful as claimed. If you want suspense try one of the Bourne movies. If you want to see a war movie that's emotionally powerful, try renting Go Tell The Spartans, which is about the Vietnam War, and stars Burt Lancaster (who told me PERSONALLY in a serendipitous supermarket encounter that it was a film he was immensely proud of and one he viewed as some of his finest work, and which he was still upset had been largely ignored in the wake of the over-hyped Apocalypse Now), or an old WWII black and white classic Sink The Bismark, which, especially for an English film, is unbelievably heart-wrenching. DON'T WASTE YOUR TIME ON Hurt Locker.",0,1
"Director J.S. Cardone presents something a little scary and a little creepy, but nothing more. A widowed mother Karen Tunny(Lori Heuring)inherits a home in the Pennsylvania mountains; so she takes her two daughters and moves into the sprawling estate in what seems the middle of nowhere. But it is somewhere, somewhere ninety some odd years ago a tragic mining accident claimed the lives of numerous children who were forced to labor in the dark and dank. The area and especially the Tunny estate seems to be haunted by the spirits of the tiny little wicked souls. The legend is the screaming children come out in the moonlight to seek their revenge; and you better believe it. Also in the cast: Ben Cross, Scout Taylor-Compton, Chloe Moretz, Julie Rogers and Geoffrey Lewis.",0,1
"Watching Floored by Love one thought comes almost immediately to mind, ""My god this looks like a really bad sitcom."" Sure enough, it turns out that FBL is a pilot for a series that may start this fall in Canada, poor poor Canada.<br /><br />Cara (Shirley Ng) and Janet (Natalie Sky) are a lesbian couple living in Vancouver. Janet has come out to her mother already but Cara's parents are still in the dark about their daughter's homosexuality. The pressure is on to out herself though when the parents come from Malaysia for her younger brother's wedding. That same week British Columbia legalizes gay marriage. With Janet wanting to wed, Cara has to decide whether or not to tell her conservative Chinese parents that's she's gay. Will she? Would she? Could she? Cara's situation is contrasted with that of Jesse (Trent Millar). Jesse has just declared his homosexuality to the world at the age of fourteen. His biological father Daniel (Andrew McIlroy) is coming for a visit soon. His stepfather Norman (Michael Robinson) fears that his chances of finally being fully accepted by Jesse are harmed by the fact that Daniel is gay and he is not. Will dialing 1-800-Makeover help?<br /><br />The dialogue and delivery come straight out of a lesser 1950's program along with the overdone physical emoting. The Full House-style melodrama is enough to make you wince from time to time and the attempts at comedy largely fail. McIlroy, Millar & Sky are the only performers that approach competency in this miscalculation but given the material they have to work with, it's no surprise that none impress. It's possible that the campiness was purposeful. It often seems like there is no way the performers are really that bad, that they must be trying to mimic the inferior sitcoms of days yore. If this is indeed the case than this review should probably be rewritten. The rewrite would focus on Floored by Love being a poor and ineffective send-up of old sitcoms.<br /><br />Writer/director Desiree Lim has put together a by-the-numbers bland-fest that's entirely forgettable. There was a time when merely having an openly homosexual protagonist was enough to make a mark on the screen. That time is gone. In this day we need quality as well.",0,1
"This is the second British Rank film to adapt the stories of Sommerset Maugham to film. All but one story from 'Quartet' does not travel well into the contempory era; and the actors speech is decidedly ""clipped"", as only British pre-1950's actors delivery can be. In anycase 'Trio' seems tighter and more filmic than the first film adaptation.<br /><br />One of the problems these two films can't overcome is that their source material was written 25-30 years prior to the films. Consequently, by the 1950's Maughm's (pre-war) popularist ""small morality"" storyteling seemed rather quaint, if not downright coy.",0,1
"How the Grinch Stole Christmas was a wonderful little Christmas cartoon that anyone could easily enjoy, I never did see the reason for a remake. Not to mention a remake that was made with humans, the cartoon was just perfect enough, what's the purpose of this film? But it also seemed a little odd for Jim Carrey to be the Grinch. I mean he's a great comedic actor, but him as the Grinch? It just didn't make any sense to me. His performance was a little over the top and unintentionally laughable at moments. Not to mention some of the added dialog was a bit childish and not enjoyable. The whole story of the Grinch and Cindy Lou-Who was over done and wasn't needed. They actually just destroyed the story, period.<br /><br />All the who's in Whoville are getting ready for their best Christmas season yet where everything is intended to go perfectly. But Cindy Lou-Who is curious and worried about the Grinch that lives above them and that he's not going to get as good of a Christmas as the other who's. He kicks her out and decides that he doesn't want Christmas this year and that in fact he should just steal Christmas all together to show the who's what his version of Christmas is all about. But soon he realizes that the who's may know that it's a little bit more than what is the materialized version of Christmas.<br /><br />How the Grinch Stole Christmas wasn't needed and was a bit over the top. I really recommend that you stick with the cartoon just for the simple fact that this is a pretty disturbing version, at least in my opinion. The make up and presentation of the whole film was just a bit over done, not to mention that How the Grinch Stole Christmas! was more meant to be as a cartoon rather than a version starring Jim Carry. But at least this version makes you grateful for the Boris Karloff version that is played every Christmas.<br /><br />1/10",0,1
"There were so many classic movies that were made where the leading people were out-and- out liars and yet they are made to look good. I never bought into that stuff. The ""screwball comedies"" were full of that stuff and so were a lot of the Fred Astaire films.<br /><br />Here, Barbara Stanwyck plays a famous ""country"" magazine writer who has been lying to the public for years, and feels she has to keep lying to keep her persona (and her job). She even lies to a guy about getting married, another topic that was always trivialized in classic films.<br /><br />She's a New York City woman who pretends she's a great cook and someone who knows how to handle babies, etc. Obviously she knows nothing and the lies pile up so fast you lose track. I guess all of that is supposed to be funny because lessons are learned in the end and true love prevails, etc. etc. Please pass the barf bag.<br /><br />Most of this film is NOT funny. Stanwyck was far better in the film noir genre. As for Dennis Morgan, well, pass the bag again.",0,1
"I had known Brad Linaweaver at Florida State U in the early 70's when he was an inspiring, inventive writer who I thought was headed for greater glory.<br /><br />And that is why I rented this video. Well, well, well, the time has not been kind to Mr Linaweaver. I suppose the pressures of making a living makes higher aspirations expendable. Another flower whose bloom has come and gone un-noticed in the summer breeze. Amen. There is nothing more to say. And nothing more to add. A sad epitaph to a once blossoming career as stated above. But it is the price one pays for chasing shadows without a firm foundation or goals for oneself in life. Because this movie has no goal, no purpose, and I kept telling myself, what happened to Brad's creativity, his once shining genius? Gone, gone, years of neglect has deteriorated his once shining mind.",0,1
"Let's see. In the ""St. Elsewhere"" finale we found out that there was no hospital and that every thing had been in the mind of an autistic child. ""Newhart"" ended by telling us that it had all been a dream. And ""Roseanne"" ended by telling us that it all had taken place in her mind. Very ""creative"". Annoying was more like it. Yes, it was just a TV show and wasn't at all reality. It's just that when you get caught up in a great movie or TV show you end up at least wanting to believe that it's all ""real"". At least as far as the reality it portrays on screen. This type of series finale had been done twice before and was old hat, frustrating and simply not fun to watch. Now ""Newhart"" being all a dream? At least done in a creative way that far exceeded the expectations of anyone who loved the show. The idea itself was not too engaging but it was so brilliantly done that its arguably the Best Series Finale Ever. Roseanne left me feeling cheated after being such a loyal fan.",0,1
"The film was disappointing. I saw it on Broadway with Bernadette Peters and she was outstanding. Maybe as she, herself graps on to the end of her musical career, her condtion of desperatation lands her in role that she flaunts, re-invents and triumps as her own. Bette's singing is always belted, always flat and lacking to show her ability as an actress. To be entertaining, this performance was dying for a stronger lead and a stronger cast, so that the others would be memorable in Bette's absence. Another criticism: she smiles directly into the camera every time she start singing! I know it is musical theater, but please leave some grace sociale-- Middler cannot perform like Liza or Streisand might in a retrospective tour - out of character and out of context.",0,1
"Here is another low quality movie from the ""Disney"" company. There is no more Disney spirit. The story is boring. All emotions are fake. It is not cute or moving. Disney company was at a time a sort of magic company which provided dreams for children. It is now all about making money. Shame on the people who exploit Disney name for their personal benefit. It is the fall of an empire. And, by the way, Pixar is NOT Disney !",0,1
"Does anyone remember BRAVEHEART ? It starred Mel Gibson who also directed and was scripted by Randall Wallace . The film contains over 200 errors . Does anyone remember THE GREEN BERETS ? That`s the John Wayne western where the Duke saves a homestead called Vietnam from a bunch of injuns from the commie tribe . If you watch WE WERE SOLDIERS you can`t help but be reminded of these two films .<br /><br />First of all what`s with that Scottish lament that`s played three times in the movie , four if you count the end credits ? I mean what`s the connection between Scotland and `Nam ? Maybe Wallace is using it in the vain hope that because BRAVEHEART was bombarded - Undeservedly I might add - with several Oscars then so might this film ? Whatever reason it`s included it really jars . Gibson plays Hal Moore as a cross between William Wallace and John Wayne and I was expecting him to say something like "" They`ll never take our freedom - The hell they will "" and it`s impossible not to notice other similarities with THE GREEN BERETS like the subplot of a journalist picking up a gun and turning into a warrior and Moore telling the journalist about guilt in a scene almost identical to the one seen in the Wayne movie<br /><br />When not reminding the audience of other movies WWS also fails to stand on its own legs , it`s based on real events in 1965 but seems to lack an integrity needed to do the story justice , it never feels like 1965 and lacks a sense of time and place probably because it was filmed in America not Asia . Hal Moore might have brushed up on the French experience in Indo-China but if that`s the case then he was unique because the American military went out of their way not to read up on the French Indo-China war , indeed when asked about the previous conflict Westmoreland replied he had nothing to learn from the French "" Who haven`t won a war since the days of Napoleon "" so I was confused as to the portrayal of the NVA in this movie , when in 1965 the American high command , brimming with hubris held the North Vietnamese and VC in contempt . It`s like history has been rewritten in order to show the rice farmers of Vietnam are superlative warriors . They are , but very few Americans believed this in the mid 1960s<br /><br />There`s a couple of other things that confused me like how the wives back home get telegrams telling them their husbands are dead ? No bodies are shown being flown back to base and no one on screen is seen referring to who`s been killed in the La Drang valley . Likewise we`re not seen reinforcements arrive on screen so how do we suddenly see the Americans out number the NVA ? I put these down as directorial/ editing blunders on the part of Wallace who doesn`t strike me as much of a director , and his biggest problem seems to be communicating the horror of the battle . Take the scene where the American burned to a crisp is flown away screaming "" Tell my wife I love her "" . This should have an emotional impact similar to THAT death scene in PLATOON but here there`s no impact . In fact I found the scene cliched and patronising , and he`s not the only character to mouth the words "" Tell my wife ... "" while mutilated or dying , I counted at least two other characters use the phrase . Did characters actually say this at the battle ? I`ve no idea but since Randall Wallace wrote the script I do have reservations<br /><br />I sat in shocked awe watching APOCALYPSE NOW , PLATOON and THE KILLING FIELDS made my eyes water , I laughed at FULL METAL JACKET , I kept looking at my watch with THE DEER HUNTER , and after seeing WE WERE SOLDIERS I felt totally patronised",0,1
"We've all got to start somewhere, it was in films like Escape In The Fog that somebody like Budd Boetticher could learn his trade before turning out good films. In fact the film was dated before it even hit the movie going public on June 25, 1945.<br /><br />The war on Europe was over for almost two months, of course not even Harry Cohn could control the events of history. So I'm wondering why even back then the public didn't question why a Nazi spy ring was helping out the Japanese. Another very bad historical inaccuracy was that the FBI had nothing to do with the Pacific or Asian theater. The cloak and dagger stuff was the territory of the OSS in that part of the world.<br /><br />When you're an FBI man like William Wright it sure good to have a psychic girl friend like Nina Foch. He's about to go on a mission to the Orient to deliver the names of key underground leaders to start a general uprising in China against the Japanese occupation. Germans who've been bugging Otto Kruger's house learn of this and the whole movie is spent with these guys who've already lost the war trying to help their allies. Who, by the way, they refer to as 'Japs'. When Foch is sideswiped by a speeding car and knocked unconscious she dreams about Wright's danger and sees what is about to happen to him on the Golden Gate Bridge. She goes there and foils the plot. <br /><br />All the stuff you'd expect from a nice noir film is there, the foggy atmosphere of San Francisco, the dimly lit sets, Budd Boetticher tried his best as did the cast. But they just weren't convincing, probably because they didn't believe this claptrap themselves.<br /><br />It's possible, but not likely that Nina Foch's dream and its psychic consequences might have been more developed and the developments were left on the cutting room floor. I think it was just a lousy screenplay. <br /><br />And Budd and Harry Cohn at Columbia Pictures had the fast moving events of history going against them here.",0,1
"Lois Weber, self proclaimed missionary via the cinema, wrote, directed and produced other films on controversial subjects, but this may be the first to get wide viewing, thanks to TCM. This film is her indictment of abortion, but she cleverly muddles the issue by bringing in eugenics and birth control, leaving the impression that they are somehow equivalent to abortion. Her talent in writing and the other cinematic skills are well displayed here, but one may be forgiven for wishing she had used them less didactically. If you have wondered what Tyrone Power, Jr.'s ""famous father"" looked like, here is your chance. 1916 fashions and automobiles are also on display to add to the interest of this museum piece. It's enjoyable even if you don't appreciate the propaganda.",0,1
"I'll never understand why when a studio like Universal buys a musical it then butchers it when bringing it to screen. My first thought when seeing Ava Gardner and Robert Walker were starring I would be seeing something from MGM which did musicals best at that time. Boy was I wrong and disappointed.<br /><br />One Touch Of Venus which starred Mary Martin, Kenny Baker, and John Boles on Broadway ran for 567 performances in the 1943-1945 season and Gardner, Walker, and Tom Conway play the roles that Martin, Baker, and Boles did on stage. The Kurt Weill-Ogden Nash musical with book by Nash and S.J. Perelman was a comeback vehicle for Mary Martin who reestablished herself as the Queen of Broadway after a disappointing venture in Hollywood. <br /><br />Look at the names that went into this show. Given who was responsible for the book I expected to see some sparkling wit in this production. Instead I got a rather pedestrian screenplay, it was like all the wit was drained out of it. Doing her best to make up for it is Eve Arden playing her usual girl Friday role with Tom Conway, but it's even too much for Eve.<br /><br />The story concerns department store window dresser Robert Walker who kisses a very valuable statue of Venus who springs to life in the person of Ava Gardner. Of course when the statue goes missing, Conway yells for the law and is suspicious of Walker, the last person to be with the statue. <br /><br />The rest of the film is Walker dealing with Gardner and what will happen to both of them. For reasons I don't understand, Ava was of course dubbed by Eileen Wilson and Walker sings only a couple of lines. The singing is carried by Dick Haymes and Olga San Juan playing Walker's friends and coworkers. Of course on Broadway the songs were done by singers Mary Martin and Kenny Baker. You would kind of think that Haymes would be playing Walker's role at least. It was awkward to say the least.<br /><br />Only three songs survived from the score, Don't Look Now, But My Heart Is Showing, That's Him, and the incomparable Speak Low. Haymes's silken baritone is shown to best advantage in Speak Low which was sung as a duet by Martin and Baker on Broadway. For some reason the lyrics of one of the greatest men of verse of the last century, Ogden Nash, were done over by Ann Ronnell. I suspect the infamous Code was at work here.<br /><br />In Lee Server's biography of Ava Gardner he makes mention of a brief fling Ava had with Robert Walker when she had had a spat with her current man, Howard Duff. When Duff and Gardner reunited, Walker took it badly and didn't speak at all to Gardner off camera. I'm sure the fact that both of them were not in their best work didn't help matters either.<br /><br />Hopefully some repertoire company will do One Touch Of Venus and you'll get to see it the way, Weill, Nash, and Perelman wrote it.",0,1
"Think ""stage play"". This is worth seeing once for the performances of Lionel Atwill and Dwight Frye. COmpare the Melvyn DOuglas in ""Ghost Story"" with the Melvyn DOuglas of this film. Are there vampires at loose in this 'Bavarian' village, or is there a more natural, albeit equally sinister, explanation? Dwight Frye is Herman, a red herring, who is cast as an especially moronic character. It's fun to look at his different facial expressions in what is really a stock character. NOt much happens for a long time, but then we discover that Atwill's pipe smoking doctor is the real murderer. There is too much 'comic relief' but that is par for the course for this era. Fay Wray looks really good.",0,1
"If Daphne Du Maurier had set REBECCA in 1950s San Francisco, it might very well resemble this uptight, highly unusual noir from Robert Wise. Valentina Cortese plays a concentration camp survivor who steals the identity of a dead woman and insinuates herself into the life of Richard Basehart (who happens also to be the guardian of the dead woman's son)...it's absurd and over-the-top but also topflight entertainment. Cortese is terrific, slowly falling apart as she realizes the mistake she's made. Basehart is fine if a bit bland...although the lighting toward the end makes him appear very menacing. Fay Baker makes a very good Mrs. Danvers-like caretaker. Wise is a fine director and he keeps things moving at a pretty brisk clip. He also stages a now classic out of control car crash with Cortese (or at least a stunt Cortese) at the wheel.",0,1
"If you are a Pauly Shore fan, you will laugh your butt off. If not, this is a silly mess wasting some very good talent. A cute coed(Carla Gugino)from South Dakota invites her California college dorm counselor(Shore) home to share Thanksgiving. Notable cast members: Lane Smith, Cindy Pickett, Mason Adams and the drop dead gorgeous Tiffani-Amber Thiessen. Watch where you step.",0,1
"1940's cartoon, banned nowadays probably because of the 'Black Beauty' gag, in which Daffy rides a black person as if it were a horse.<br /><br />The whole story takes place in a bookstore, where the characters of the books come to life every evening. So we have, among others, the Ugly Duck (Daffy) and the wolf of Wallstreet. They wind up in a chase after the wolf tricked Daffy with a phony duck (hence the title).<br /><br />And chase is all there is in this little cartoon, that doesn't have any real appeal nowadays. Only fun if you're a true fan of the Looney Tunes I guess...<br /><br />4/10.",0,1
"I guess I was attracted to this film both because of the sound of the story and the leading actor, so I gave it a chance, from director Gregor Jordan (Buffalo Soldiers). Basically Ned Kelly (Heath Ledger) is set up by the police, especially Superintendent Francis Hare (Geoffrey Rush), he is forced to go on the run forming a gang and go against them to clear his own and his family's names. That's really all I can say about the story, as I wasn't paying the fullest attention to be honest. Also starring Orlando Bloom as Joseph Byrne, Naomi Watts as Julia Cook, Laurence Kinlan as Dan Kelly, Philip Barantini as Steve Hart, Joel Edgerton as Aaron Sherritt, Kiri Paramore as Constable Fitzpatrick, Kerry Condon as Kate Kelly, Emily Browning as Grace Kelly and Rachel Griffiths as Susan Scott. Ledger makes a pretty good performance, for what it's worth, and the film does have it's eye-catching moments, particularly with a gun battle towards the end, but I can't say I enjoyed it as I didn't look at it all. Okay!",0,1
"Edwin Porter's 1903 short film entitled ""The Great Train Robbery"" bursts onto the screen with so much excitement and ingenuity that one prepares to be blown away by another pioneering early film. Just like Melies' ""A Trip to the Moon"", critics have hailed this as being the film that introduced the western genre into modern cinema. In my eyes, they were right. It had everything from the planning, the actual heist of the train, the murder of an unwanted civilian, and that looming final scene that makes you realize that these villains mean business  it was all monumental for its time. From here to Eastwood, every western filmmaker has used Porter's image in some form or another to create their own story. One cannot say that this film didn't open the door, but the struggle comes from the story itself. The genre was defined by Porter, but outside of its initial excitement  there really isn't anything to grapple onto. Perhaps I am jaded by the cliché modern westerns and their haphazard messages, but how can something be cliché before being cliché? To me, ""The Great Train Robbery"" seemed forced, untraceable, and unsurprising.<br /><br />Unlike Melies, Porter tells a very linear story. Robbers change the course of a train, rob it, then shoot at random people just to prove they are the true villains, and the final scene ends like any predestined film, without any surprises or glitches, and that looming man with a gun to your proverbial face. It is bland. Porter's film is boring. In the edition I watched, there was an addition of color near to the end to emphasize emotion, which felt cheap and was not encouraging to the filmmaker, or to the viewer. The issue remains that while it is important, Porter's film has been borrowed time and time again, it has in effect become diluted. The story itself does not carry the emotional powerhouse it once has. Unlike Melies early film, I cannot watch this again. I know what has happened, I know there is very little missing from behind the scenes, and that finally it is just what it has set out to be  a simple story leading from point A to point B to point C. This issue is not only my gripe with this film, but also the strongest element to see in such an early film. While it was dull, the fact that it told such a strong narrative  that our characters were characters with motives and drives, was outstanding to see. In an era where nonfiction films seemed mainstream, this broke the mold. Again, not that I am jumping on the prophetic bandwagon about this film  it is an important film  it just isn't a great film.<br /><br />Overall, I was eager to jump into this film to see where the roots of the western genre were planted, but I was equally as happy to leave this film behind. Porter is a talented director, and G.M. Anderson obviously went on to be very successful in the created field, but I just wasn't in awe of the film. I wasn't expecting big budget effects like Melies work, nor was I expecting a duplicate of ""A Trip to the Moon"", but I did want to see the same creativity, exploration, and originality. I felt Porter played it safe, if that can be said with such an early film, but I couldn't feel the excitement as our villains did their evil deeds. I wasn't rooting for anyone, and the final conclusion proved that the kitschy-ness of it had worn off minutes after the film started. It was pioneering, but not monumental. ""The Great Train Robbery"" has lost its space in the time capsule of cinema.<br /><br />Grade: ** out of *****",0,1
"A somewhat awkward spy mystery with a predictable plot about World War Two dangers. The mystery is whether or not Jane Graystone (Nancy Coleman) has amnesia. The best acting is done by Raymond Massey as Dr. Ingersoll, a good doctor turned evil. He is head of a spy ring attempting to get information from amnesiac Jane, coded information related to allied activities. Will she tell? Can she remember? Moroni Olson (as Mr. Goodwin) is convincing as an accomplice to Massey. The role played by John Garfield (as Dr. Lewis) is nothing short of disastrous. He seems so badly miscast that the casting has to be ranked as one of the worst in film history. It is unfortunate that so talented an actor is stuffed into a role which not befitting his talents. The movie is worth one look, despite being a half spy and half gangster film, and despite containing a parade of stereotyped characters. It's easy to forget this one, amnesia is not necessary.",0,1
"The subject matter seems pretty dated today. Adapted for TV from Rona Jaffe's book; we trip and stumble through a fantasy existence. Four college students get deeply involved playing a live version of the board game Mazes and Dragons (based on Dungeons and Dragons). One player, a young Tom Hanks, enters the fantasy world too deep. His co-players must come to his rescue and save him from self inflicted harm.<br /><br />David Wallace, Wendy Crewson and Chris Makepeace round out the game's foursome. Support cast is made up of veteran actors like Murray Hamilton, Vera Miles, Anne Francis and Susan Strasberg.<br /><br />At this date, it seems lumbering and tame. But the highlight of watching is seeing Tom Hanks between his ""Bosom Buddies"" salad days and his big splash in SPLASH on the silver screen. The youngest of viewer will get most enjoyment.",0,1
"This movie had some andrenaline kickers, but it's an old story that simply could never happen. Navy protocols could never break down that much that a crew much less an XO could ever go that far against the Captain. I'll take Dr. Strangelove any day if I wish to see this plot. Sidenote--the US Navy did not support this film.",0,1
"Countenance! Antoine Monot, in a copycat impersonation of Kevin Smith's Silent Bob, keeps asking for it, but writer/director Christian Zübert never listens. Zübert just can't say no to a joke, no matter how cheap. The best thing about this movie is its soundtrack. Of course, Joey Burns of Calexico and the divine Jonathan Richman, understated old-school bard of ""There's something about Mary"" fame, would grace any small-town dropout story. In visual allure, Stefan (Lukas Gregorowicz) looks cool enough riding his tan six-series BMW two-door, wearing aviator shades, going nowhere. True, he *accidentally* sleeps with his wild-eyed bohemian kid sister (Marie Zielcke), but then, who wouldn't? Thumbs up also to how he goes black-and-white on a liberal dose of that mysterious substance they call zero-zero, but if you're looking for a slightly more serious rendering of what intoxication can do to you, I suggest you check out ""Fear and Loathing in Las Vegas"".",0,1
"Ironic that Dr. Seuss' fable emphasizing the non-commercialization of Christmas should be one of the most hyped, marketed, and successful blockbusters of the holiday season. The general gist of Ron Howard's adaptation is that the Grinch's bane against Christmas stems from an early childhood incident and that the Whos themselves are caught up in the materialism of the season save for Cindy Lou Who (played very well by Taylor Momsen). This movie makes an ardent, ambitious attempt to capture the wackiness and sentiment of Seuss' story, but the end result is a movie that lurches and never quite packs the emotional punch of Chuck Jones' animated version. Jim Carrey is noteworthy in his performance as the devilish Grinch, but whether it's the dialogue, the pacing, or extraneous storylines heaped upon the initial plot, the transformation from bitter miser to gleeful benefactor just does not ignite convincingly. There are some wonderful visuals and the make-up work is amazing, yet beyond the technical triumphs there's an element or two here that's missing.<br /><br />Succinctness?<br /><br />Soul?<br /><br />Or maybe Jones did the initial adaptation all too well in his 25-minute cartoon that Howard falls short of in a movie that feels three hours long. Howard, Carey, and crew are all very capable and talented, but what would seem a winning combination is just weak and plodding in its final product. If you must see the feature-length version, rent it on video with Jones' animated version and you can see how bigger and glitzier is not always better. I give this film three cans of Who-Hash out of five.",0,1
"This movie was pure genius. John Waters is brilliant. It is hilarious and I am not sick of it even after seeing it about 20 times since I bought it a few months ago. The acting is great, although Ricki Lake could have been better. And Johnny Depp is magnificent. He is such a beautiful man and a very talented actor. And seeing most of Johnny's movies, this is probably my favorite. I give it 9.5/10. Rent it today!",0,1
"I was excited to view a Cataluña´s film in the Berlin´s competition. But after the presentation I was total disappointed and furious. Too much blood, too much time, too much themes for nothing. The Spanish Civil War, like every war, was horrible. The revenge, a very human behavior, not pretty at all, is shown in uncountable films and plays, as well as the relations between homosexuals and the scepticism in Spain about Catholicism . But what Mr Villaronga try, is a pseudo tragedy that can belongs to the worst of the film´s history. It is really a pity to see Angela Molina in this movie. I advise nobody under no circumstances to go to see this film.",0,1
